Operation,RouterA,RouterB
ADD_LINK,56082,82510
CHECK_CONNECTIVITY,59226,43946
ADD_LINK,72273,55361
CHECK_CONNECTIVITY,42208,84283
ADD_LINK,78077,22195
ADD_LINK,25310,70266
CHECK_CONNECTIVITY,84343,15792
CHECK_CONNECTIVITY,39216,51284
REMOVE_LINK,65355,35287
CHECK_CONNECTIVITY,62431,4302
REMOVE_LINK,73985,74800
REMOVE_LINK,43890,69540
REMOVE_LINK,42539,71888
CHECK_CONNECTIVITY,12130,87159
ADD_LINK,70624,17853
ADD_LINK,59037,88037
CHECK_CONNECTIVITY,46139,69027
REMOVE_LINK,4168,18195
CHECK_CONNECTIVITY,81218,49306
CHECK_CONNECTIVITY,57976,42774
ADD_LINK,75843,72652
ADD_LINK,33740,40228
CHECK_CONNECTIVITY,78818,14278
ADD_LINK,59113,82853
CHECK_CONNECTIVITY,39403,8280
CHECK_CONNECTIVITY,36972,75676
REMOVE_LINK,40606,14544
REMOVE_LINK,48748,59833
CHECK_CONNECTIVITY,11001,6748
REMOVE_LINK,21881,51692
REMOVE_LINK,21692,43631
CHECK_CONNECTIVITY,5099,66949
ADD_LINK,82707,13233
ADD_LINK,81432,8579
REMOVE_LINK,38139,6214
CHECK_CONNECTIVITY,2739,22127
CHECK_CONNECTIVITY,68190,58988
REMOVE_LINK,62085,53175
REMOVE_LINK,85588,80063
CHECK_CONNECTIVITY,28480,81773
REMOVE_LINK,73751,187
REMOVE_LINK,21721,23087
REMOVE_LINK,229,71948
CHECK_CONNECTIVITY,28773,51838
CHECK_CONNECTIVITY,8939,67102
REMOVE_LINK,45577,3191
REMOVE_LINK,42582,26757
CHECK_CONNECTIVITY,54227,33663
REMOVE_LINK,88966,4296
CHECK_CONNECTIVITY,48608,1777
REMOVE_LINK,43989,87351
ADD_LINK,43260,4509
REMOVE_LINK,73622,44300
CHECK_CONNECTIVITY,51698,28750
CHECK_CONNECTIVITY,40047,89829
REMOVE_LINK,27342,64352
CHECK_CONNECTIVITY,19377,34224
ADD_LINK,5775,80383
CHECK_CONNECTIVITY,14631,10685
CHECK_CONNECTIVITY,72911,31078
ADD_LINK,6765,81509
CHECK_CONNECTIVITY,28072,4562
REMOVE_LINK,76489,38533
CHECK_CONNECTIVITY,31661,75691
ADD_LINK,26156,87715
REMOVE_LINK,19477,31439
ADD_LINK,75732,38617
REMOVE_LINK,77294,22968
ADD_LINK,42071,5314
REMOVE_LINK,8955,48713
CHECK_CONNECTIVITY,73857,58726
ADD_LINK,3679,2483
REMOVE_LINK,76028,84617
ADD_LINK,19590,3241
REMOVE_LINK,57208,28575
REMOVE_LINK,65762,80641
CHECK_CONNECTIVITY,32400,83244
CHECK_CONNECTIVITY,85320,25253
CHECK_CONNECTIVITY,2928,19379
REMOVE_LINK,50304,24143
REMOVE_LINK,11013,77447
CHECK_CONNECTIVITY,80996,43659
REMOVE_LINK,22421,78844
ADD_LINK,80380,81587
ADD_LINK,57588,67410
CHECK_CONNECTIVITY,30507,77930
ADD_LINK,44413,24019
CHECK_CONNECTIVITY,69863,9563
ADD_LINK,590,31366
REMOVE_LINK,63118,69361
CHECK_CONNECTIVITY,31286,73021
REMOVE_LINK,22594,80091
CHECK_CONNECTIVITY,70068,24483
CHECK_CONNECTIVITY,9450,23121
ADD_LINK,637,75978
CHECK_CONNECTIVITY,27296,79453
REMOVE_LINK,56810,20168
REMOVE_LINK,34208,77540
REMOVE_LINK,26850,59896
CHECK_CONNECTIVITY,40451,71625
ADD_LINK,51194,20299
ADD_LINK,70434,85967
REMOVE_LINK,27306,72214
REMOVE_LINK,68733,58855
ADD_LINK,21655,83023
ADD_LINK,30280,56573
ADD_LINK,11852,1424
REMOVE_LINK,67689,87143
ADD_LINK,11299,56689
ADD_LINK,77024,15779
REMOVE_LINK,53629,55247
CHECK_CONNECTIVITY,48335,82411
ADD_LINK,72255,3604
REMOVE_LINK,55669,55249
REMOVE_LINK,67257,57745
ADD_LINK,4392,848
REMOVE_LINK,85399,62024
REMOVE_LINK,3491,77457
ADD_LINK,52001,69420
ADD_LINK,32215,45839
REMOVE_LINK,64260,29410
REMOVE_LINK,55997,17453
ADD_LINK,25084,82757
CHECK_CONNECTIVITY,12656,25743
ADD_LINK,49398,77206
REMOVE_LINK,24468,58194
CHECK_CONNECTIVITY,27126,54187
CHECK_CONNECTIVITY,66567,43565
ADD_LINK,66946,53292
REMOVE_LINK,78761,63864
ADD_LINK,45958,66775
REMOVE_LINK,76174,45001
ADD_LINK,40973,78658
REMOVE_LINK,31206,22989
CHECK_CONNECTIVITY,59124,22665
CHECK_CONNECTIVITY,42867,20129
CHECK_CONNECTIVITY,60223,14626
REMOVE_LINK,42580,83236
REMOVE_LINK,58458,2535
CHECK_CONNECTIVITY,19857,74790
CHECK_CONNECTIVITY,12809,126
REMOVE_LINK,39614,76916
REMOVE_LINK,31610,46771
REMOVE_LINK,56873,45958
REMOVE_LINK,59664,68640
ADD_LINK,66420,61010
ADD_LINK,10996,38247
CHECK_CONNECTIVITY,82114,55804
ADD_LINK,26203,28000
ADD_LINK,2046,22913
CHECK_CONNECTIVITY,82287,6980
ADD_LINK,68964,6101
REMOVE_LINK,1615,70912
REMOVE_LINK,87909,5256
REMOVE_LINK,42760,55626
CHECK_CONNECTIVITY,56131,35719
REMOVE_LINK,80128,51809
ADD_LINK,44627,47186
CHECK_CONNECTIVITY,16621,24071
REMOVE_LINK,37056,71053
REMOVE_LINK,60763,15375
REMOVE_LINK,25534,46088
CHECK_CONNECTIVITY,27844,48910
ADD_LINK,40606,26552
ADD_LINK,29146,37881
ADD_LINK,5994,21863
ADD_LINK,11752,40209
ADD_LINK,41007,64987
REMOVE_LINK,58498,81584
REMOVE_LINK,19424,6005
CHECK_CONNECTIVITY,52090,84902
REMOVE_LINK,41094,75936
ADD_LINK,76119,68501
CHECK_CONNECTIVITY,11158,5063
REMOVE_LINK,88769,64408
REMOVE_LINK,74316,47855
CHECK_CONNECTIVITY,14286,74873
REMOVE_LINK,1543,33226
REMOVE_LINK,56375,22381
REMOVE_LINK,26519,12891
REMOVE_LINK,81922,75156
CHECK_CONNECTIVITY,236,35082
REMOVE_LINK,59451,6143
ADD_LINK,30835,68334
CHECK_CONNECTIVITY,49001,34849
CHECK_CONNECTIVITY,10651,61053
CHECK_CONNECTIVITY,88295,76211
REMOVE_LINK,29676,21890
CHECK_CONNECTIVITY,14893,63004
REMOVE_LINK,38290,32483
ADD_LINK,59573,44202
CHECK_CONNECTIVITY,46838,50647
REMOVE_LINK,83380,70935
ADD_LINK,34979,21316
ADD_LINK,18730,18346
CHECK_CONNECTIVITY,21755,55666
ADD_LINK,87239,60891
CHECK_CONNECTIVITY,9910,39832
REMOVE_LINK,68789,89288
REMOVE_LINK,70441,5705
REMOVE_LINK,1915,40772
CHECK_CONNECTIVITY,10439,84015
ADD_LINK,61702,59214
ADD_LINK,18973,2959
CHECK_CONNECTIVITY,32266,77663
REMOVE_LINK,6674,41297
REMOVE_LINK,55701,32098
CHECK_CONNECTIVITY,8914,53841
CHECK_CONNECTIVITY,85243,46534
CHECK_CONNECTIVITY,37479,85936
ADD_LINK,77268,31335
ADD_LINK,45212,7431
CHECK_CONNECTIVITY,58174,24185
ADD_LINK,31276,21900
CHECK_CONNECTIVITY,43894,39091
ADD_LINK,68632,27633
CHECK_CONNECTIVITY,56223,65809
REMOVE_LINK,68815,52221
REMOVE_LINK,33066,30199
REMOVE_LINK,62844,24548
REMOVE_LINK,82329,67845
ADD_LINK,13584,31708
REMOVE_LINK,9919,13296
REMOVE_LINK,75345,88918
CHECK_CONNECTIVITY,86876,52118
ADD_LINK,59259,88769
ADD_LINK,79932,39534
REMOVE_LINK,82434,68591
CHECK_CONNECTIVITY,54617,25733
REMOVE_LINK,58629,37762
CHECK_CONNECTIVITY,85915,52059
REMOVE_LINK,57270,3956
REMOVE_LINK,62167,6165
REMOVE_LINK,83324,36740
REMOVE_LINK,42100,16235
REMOVE_LINK,23,5600
CHECK_CONNECTIVITY,48516,32226
ADD_LINK,44681,80231
CHECK_CONNECTIVITY,85190,63955
REMOVE_LINK,66811,33017
REMOVE_LINK,57193,14728
REMOVE_LINK,22214,39018
CHECK_CONNECTIVITY,86436,89980
ADD_LINK,77929,89740
ADD_LINK,9036,74357
REMOVE_LINK,33990,29605
CHECK_CONNECTIVITY,20895,40560
ADD_LINK,41282,53783
CHECK_CONNECTIVITY,21008,5303
REMOVE_LINK,72875,36238
REMOVE_LINK,50963,30204
REMOVE_LINK,49149,22383
REMOVE_LINK,3340,19757
ADD_LINK,86126,49173
REMOVE_LINK,51449,40600
ADD_LINK,85138,21254
ADD_LINK,70723,801
ADD_LINK,22719,49401
CHECK_CONNECTIVITY,9706,43636
ADD_LINK,65516,37191
ADD_LINK,28691,82799
CHECK_CONNECTIVITY,1782,6094
ADD_LINK,10175,12424
ADD_LINK,75352,9670
ADD_LINK,2475,1251
CHECK_CONNECTIVITY,82117,63309
ADD_LINK,15320,51574
REMOVE_LINK,1364,82176
REMOVE_LINK,36022,54679
ADD_LINK,1850,86255
REMOVE_LINK,45155,59654
CHECK_CONNECTIVITY,20106,74587
REMOVE_LINK,58472,38039
ADD_LINK,78931,61193
REMOVE_LINK,4834,32442
CHECK_CONNECTIVITY,23422,21805
REMOVE_LINK,21410,56443
CHECK_CONNECTIVITY,8923,69699
CHECK_CONNECTIVITY,2327,4718
CHECK_CONNECTIVITY,79724,70368
CHECK_CONNECTIVITY,15434,7354
ADD_LINK,32779,47123
CHECK_CONNECTIVITY,35061,71738
CHECK_CONNECTIVITY,77513,62797
CHECK_CONNECTIVITY,46055,40168
ADD_LINK,12368,54698
CHECK_CONNECTIVITY,74782,8268
CHECK_CONNECTIVITY,34962,38081
CHECK_CONNECTIVITY,36987,66402
ADD_LINK,63168,67128
REMOVE_LINK,53158,32854
ADD_LINK,11824,25608
REMOVE_LINK,23453,44551
ADD_LINK,63593,76398
REMOVE_LINK,47652,56739
ADD_LINK,52722,31825
REMOVE_LINK,64464,36932
CHECK_CONNECTIVITY,71696,7425
ADD_LINK,35783,28587
ADD_LINK,42201,3238
REMOVE_LINK,9700,38190
ADD_LINK,74341,82183
REMOVE_LINK,23610,61358
REMOVE_LINK,39823,16111
REMOVE_LINK,82090,72708
ADD_LINK,77846,86880
CHECK_CONNECTIVITY,45823,56218
CHECK_CONNECTIVITY,4644,40931
REMOVE_LINK,71152,69310
REMOVE_LINK,62777,13554
ADD_LINK,38456,40767
ADD_LINK,35781,5461
REMOVE_LINK,69312,86012
CHECK_CONNECTIVITY,65469,34871
CHECK_CONNECTIVITY,13227,58133
REMOVE_LINK,55651,75241
CHECK_CONNECTIVITY,37850,89097
ADD_LINK,24702,47530
CHECK_CONNECTIVITY,46487,57099
CHECK_CONNECTIVITY,58918,55115
REMOVE_LINK,39084,82165
ADD_LINK,65634,73876
ADD_LINK,62440,79992
ADD_LINK,11231,48859
CHECK_CONNECTIVITY,60498,31645
REMOVE_LINK,36897,82853
CHECK_CONNECTIVITY,49559,15650
ADD_LINK,61302,42175
ADD_LINK,40927,47474
ADD_LINK,3537,17024
ADD_LINK,65684,15423
ADD_LINK,88073,38709
CHECK_CONNECTIVITY,68386,41422
ADD_LINK,117,20052
CHECK_CONNECTIVITY,74666,2670
ADD_LINK,19898,71042
REMOVE_LINK,64304,75988
ADD_LINK,43401,48867
CHECK_CONNECTIVITY,27470,36818
ADD_LINK,38091,7747
ADD_LINK,527,32534
ADD_LINK,44940,74625
REMOVE_LINK,19962,36283
REMOVE_LINK,11038,72643
ADD_LINK,11767,52095
REMOVE_LINK,23578,63876
CHECK_CONNECTIVITY,28530,22367
REMOVE_LINK,29792,66428
CHECK_CONNECTIVITY,16720,82404
ADD_LINK,30437,4982
CHECK_CONNECTIVITY,9450,47555
REMOVE_LINK,31028,1017
REMOVE_LINK,87837,78873
CHECK_CONNECTIVITY,32670,53904
ADD_LINK,87133,41135
REMOVE_LINK,68997,22315
ADD_LINK,89633,14495
CHECK_CONNECTIVITY,55048,17198
CHECK_CONNECTIVITY,26794,70585
REMOVE_LINK,58231,32554
REMOVE_LINK,126,19210
ADD_LINK,40506,14828
REMOVE_LINK,62707,74193
REMOVE_LINK,54461,55956
ADD_LINK,48912,49586
REMOVE_LINK,89160,14889
CHECK_CONNECTIVITY,18060,26784
CHECK_CONNECTIVITY,22287,73255
REMOVE_LINK,63984,40596
ADD_LINK,63355,18651
CHECK_CONNECTIVITY,54502,77184
CHECK_CONNECTIVITY,55819,20675
CHECK_CONNECTIVITY,12898,74893
CHECK_CONNECTIVITY,55352,59830
CHECK_CONNECTIVITY,58726,58922
ADD_LINK,65073,61858
CHECK_CONNECTIVITY,69085,85420
REMOVE_LINK,64445,25893
ADD_LINK,3988,6516
ADD_LINK,5513,56928
CHECK_CONNECTIVITY,69099,76826
CHECK_CONNECTIVITY,21137,22124
ADD_LINK,14790,70222
ADD_LINK,74074,72683
REMOVE_LINK,1053,50462
REMOVE_LINK,63972,61311
CHECK_CONNECTIVITY,84735,52466
ADD_LINK,62827,59772
ADD_LINK,37327,41928
ADD_LINK,33661,27203
REMOVE_LINK,5672,1748
REMOVE_LINK,15970,85883
CHECK_CONNECTIVITY,71491,14930
REMOVE_LINK,1900,36037
ADD_LINK,21790,348
REMOVE_LINK,57626,38540
REMOVE_LINK,66931,57659
REMOVE_LINK,6946,87232
REMOVE_LINK,43694,9461
CHECK_CONNECTIVITY,33385,51031
REMOVE_LINK,45217,22174
REMOVE_LINK,7155,71876
REMOVE_LINK,34690,17281
CHECK_CONNECTIVITY,6102,71256
REMOVE_LINK,35523,53576
REMOVE_LINK,29015,34312
REMOVE_LINK,58233,1363
REMOVE_LINK,78770,54742
REMOVE_LINK,84700,15500
ADD_LINK,78815,25641
CHECK_CONNECTIVITY,77017,26297
REMOVE_LINK,64750,63652
CHECK_CONNECTIVITY,74812,49155
CHECK_CONNECTIVITY,12044,87992
ADD_LINK,14319,7097
ADD_LINK,29509,69457
CHECK_CONNECTIVITY,12707,62510
ADD_LINK,9762,26793
CHECK_CONNECTIVITY,55757,42703
ADD_LINK,36028,62907
ADD_LINK,9985,73174
CHECK_CONNECTIVITY,62192,2140
ADD_LINK,69398,57229
CHECK_CONNECTIVITY,55754,24427
ADD_LINK,58280,68224
ADD_LINK,3099,84457
CHECK_CONNECTIVITY,6773,47461
CHECK_CONNECTIVITY,11234,27030
CHECK_CONNECTIVITY,65681,89862
ADD_LINK,65537,53750
CHECK_CONNECTIVITY,14374,42435
CHECK_CONNECTIVITY,45136,43272
CHECK_CONNECTIVITY,4270,461
REMOVE_LINK,68963,61716
CHECK_CONNECTIVITY,34908,86321
CHECK_CONNECTIVITY,10836,85669
CHECK_CONNECTIVITY,41542,25572
ADD_LINK,48835,80636
ADD_LINK,9475,52313
ADD_LINK,81801,35459
ADD_LINK,42342,69866
ADD_LINK,49790,18924
CHECK_CONNECTIVITY,43218,24578
ADD_LINK,26507,71304
ADD_LINK,71682,12199
ADD_LINK,5366,68699
REMOVE_LINK,3755,4606
ADD_LINK,54193,63773
ADD_LINK,27659,9940
ADD_LINK,75898,44161
REMOVE_LINK,67999,53246
CHECK_CONNECTIVITY,45986,79888
CHECK_CONNECTIVITY,16762,74395
ADD_LINK,14908,39857
REMOVE_LINK,44654,47805
CHECK_CONNECTIVITY,74745,84856
CHECK_CONNECTIVITY,2745,58016
ADD_LINK,30361,49515
ADD_LINK,7234,2671
ADD_LINK,54121,18335
CHECK_CONNECTIVITY,39596,11264
ADD_LINK,50319,35068
ADD_LINK,67694,88492
CHECK_CONNECTIVITY,86282,14108
REMOVE_LINK,60558,68636
ADD_LINK,31803,55368
REMOVE_LINK,43117,80573
CHECK_CONNECTIVITY,89016,18758
ADD_LINK,50992,36558
CHECK_CONNECTIVITY,72450,55305
CHECK_CONNECTIVITY,64376,28487
REMOVE_LINK,63894,24174
REMOVE_LINK,88156,6155
CHECK_CONNECTIVITY,21265,65490
CHECK_CONNECTIVITY,59624,19288
REMOVE_LINK,42655,57397
CHECK_CONNECTIVITY,61993,6614
ADD_LINK,835,30857
ADD_LINK,86079,11823
ADD_LINK,65607,23624
REMOVE_LINK,25681,20951
REMOVE_LINK,34658,15809
ADD_LINK,28480,66823
CHECK_CONNECTIVITY,15749,2522
CHECK_CONNECTIVITY,10407,61027
REMOVE_LINK,34384,48425
REMOVE_LINK,8200,23687
REMOVE_LINK,66695,13411
REMOVE_LINK,44038,76112
REMOVE_LINK,15222,38128
REMOVE_LINK,26415,37341
REMOVE_LINK,74448,52536
CHECK_CONNECTIVITY,57239,86149
REMOVE_LINK,86370,38375
REMOVE_LINK,59775,8854
REMOVE_LINK,83279,76065
CHECK_CONNECTIVITY,85383,66614
REMOVE_LINK,41413,38719
ADD_LINK,41221,53580
CHECK_CONNECTIVITY,6071,88990
CHECK_CONNECTIVITY,17919,68192
ADD_LINK,39271,76327
ADD_LINK,63419,38760
CHECK_CONNECTIVITY,47791,78619
ADD_LINK,74804,20044
REMOVE_LINK,78835,74691
CHECK_CONNECTIVITY,77887,89388
REMOVE_LINK,88807,6659
CHECK_CONNECTIVITY,5988,75531
REMOVE_LINK,31848,79073
ADD_LINK,38675,16038
REMOVE_LINK,52860,21887
ADD_LINK,9172,3830
REMOVE_LINK,62691,26401
ADD_LINK,18514,23565
ADD_LINK,38947,53719
ADD_LINK,78424,53560
REMOVE_LINK,57675,6285
CHECK_CONNECTIVITY,21960,6055
ADD_LINK,8348,75827
ADD_LINK,10435,44369
ADD_LINK,8431,10548
CHECK_CONNECTIVITY,11204,38041
CHECK_CONNECTIVITY,52082,79076
ADD_LINK,36811,36872
CHECK_CONNECTIVITY,48775,64979
CHECK_CONNECTIVITY,82537,68316
ADD_LINK,51071,58705
ADD_LINK,33225,48038
REMOVE_LINK,24065,45729
ADD_LINK,50260,75955
ADD_LINK,73994,36277
ADD_LINK,24758,70195
CHECK_CONNECTIVITY,25961,57954
REMOVE_LINK,69899,71914
CHECK_CONNECTIVITY,326,51538
CHECK_CONNECTIVITY,73110,73293
REMOVE_LINK,19214,15549
REMOVE_LINK,45059,25075
ADD_LINK,85549,6656
CHECK_CONNECTIVITY,236,7577
REMOVE_LINK,8464,73377
ADD_LINK,66440,87077
CHECK_CONNECTIVITY,71607,60624
ADD_LINK,80611,30741
ADD_LINK,84442,67332
CHECK_CONNECTIVITY,15590,28791
ADD_LINK,24467,75926
REMOVE_LINK,74578,8430
ADD_LINK,44780,36848
ADD_LINK,37800,52306
ADD_LINK,47298,20323
ADD_LINK,87491,60965
ADD_LINK,69704,80306
CHECK_CONNECTIVITY,60198,22201
ADD_LINK,18868,66016
CHECK_CONNECTIVITY,26720,34433
ADD_LINK,69316,16360
ADD_LINK,77327,29346
REMOVE_LINK,21701,75690
ADD_LINK,67043,24547
REMOVE_LINK,32112,76193
REMOVE_LINK,22488,15193
CHECK_CONNECTIVITY,47983,12714
ADD_LINK,33212,44443
ADD_LINK,4729,68523
ADD_LINK,21159,70188
CHECK_CONNECTIVITY,1944,4222
REMOVE_LINK,47751,89962
CHECK_CONNECTIVITY,78371,28379
ADD_LINK,46202,88499
REMOVE_LINK,61215,24971
CHECK_CONNECTIVITY,44016,71539
CHECK_CONNECTIVITY,25946,63820
REMOVE_LINK,84637,63937
REMOVE_LINK,55686,52054
ADD_LINK,65360,4651
REMOVE_LINK,21818,68861
CHECK_CONNECTIVITY,53861,79320
ADD_LINK,86053,71903
REMOVE_LINK,17551,5949
REMOVE_LINK,76986,71719
CHECK_CONNECTIVITY,37198,59866
CHECK_CONNECTIVITY,13455,34469
CHECK_CONNECTIVITY,49665,2422
ADD_LINK,43985,29938
REMOVE_LINK,75284,62988
ADD_LINK,50701,23994
CHECK_CONNECTIVITY,52234,81239
REMOVE_LINK,80858,18797
CHECK_CONNECTIVITY,89940,40046
CHECK_CONNECTIVITY,61386,43970
REMOVE_LINK,43208,78511
ADD_LINK,4968,62235
ADD_LINK,11177,67731
CHECK_CONNECTIVITY,49916,40664
REMOVE_LINK,43669,53250
ADD_LINK,85873,41333
CHECK_CONNECTIVITY,82703,81209
CHECK_CONNECTIVITY,63345,14595
ADD_LINK,87729,25253
ADD_LINK,48260,80817
ADD_LINK,59471,58507
REMOVE_LINK,19594,57531
REMOVE_LINK,83429,70358
REMOVE_LINK,17921,68280
ADD_LINK,421,78824
CHECK_CONNECTIVITY,42331,76356
ADD_LINK,22378,51413
ADD_LINK,83968,75745
CHECK_CONNECTIVITY,35403,86194
CHECK_CONNECTIVITY,60450,17325
CHECK_CONNECTIVITY,60562,18131
REMOVE_LINK,8145,59161
REMOVE_LINK,41717,1560
CHECK_CONNECTIVITY,35478,8842
ADD_LINK,57711,73228
CHECK_CONNECTIVITY,21524,41715
CHECK_CONNECTIVITY,2092,54003
REMOVE_LINK,11898,70643
ADD_LINK,45952,33513
ADD_LINK,78089,75882
ADD_LINK,43970,84232
ADD_LINK,8552,7145
ADD_LINK,85281,86114
ADD_LINK,83603,84094
REMOVE_LINK,40663,69339
CHECK_CONNECTIVITY,42612,24995
CHECK_CONNECTIVITY,20461,28366
REMOVE_LINK,27773,36732
REMOVE_LINK,60645,6659
REMOVE_LINK,76275,40304
CHECK_CONNECTIVITY,22377,28925
REMOVE_LINK,3753,71442
ADD_LINK,20054,15524
ADD_LINK,66681,39571
CHECK_CONNECTIVITY,19779,11816
CHECK_CONNECTIVITY,89434,13463
CHECK_CONNECTIVITY,82072,74067
REMOVE_LINK,73668,65364
ADD_LINK,54296,24729
ADD_LINK,68642,67894
ADD_LINK,27191,45852
REMOVE_LINK,58372,21785
CHECK_CONNECTIVITY,16999,38114
REMOVE_LINK,38580,15610
CHECK_CONNECTIVITY,88439,21821
REMOVE_LINK,1668,3757
ADD_LINK,87122,85574
ADD_LINK,26801,83145
CHECK_CONNECTIVITY,25909,76341
ADD_LINK,29358,44644
CHECK_CONNECTIVITY,63036,80463
REMOVE_LINK,2241,19090
ADD_LINK,46889,87897
REMOVE_LINK,32220,23037
CHECK_CONNECTIVITY,7639,4502
REMOVE_LINK,45926,78021
REMOVE_LINK,71844,48167
CHECK_CONNECTIVITY,33100,35559
ADD_LINK,38515,25340
ADD_LINK,13392,43526
REMOVE_LINK,50000,61429
REMOVE_LINK,68027,51888
CHECK_CONNECTIVITY,81453,19736
ADD_LINK,12889,12964
REMOVE_LINK,43736,27766
ADD_LINK,57804,33394
CHECK_CONNECTIVITY,1822,55877
REMOVE_LINK,54981,56106
REMOVE_LINK,53830,697
ADD_LINK,76961,50293
ADD_LINK,46458,71746
CHECK_CONNECTIVITY,68140,27134
REMOVE_LINK,47153,58958
REMOVE_LINK,47342,79846
ADD_LINK,23615,13433
REMOVE_LINK,26853,85453
ADD_LINK,62833,3922
REMOVE_LINK,33143,45361
CHECK_CONNECTIVITY,65619,58678
REMOVE_LINK,61659,51717
REMOVE_LINK,39516,68791
REMOVE_LINK,42543,78622
CHECK_CONNECTIVITY,65617,41650
ADD_LINK,29791,43503
ADD_LINK,38867,22762
CHECK_CONNECTIVITY,19129,63928
ADD_LINK,39005,88855
ADD_LINK,342,68325
ADD_LINK,46726,6524
REMOVE_LINK,18141,52070
CHECK_CONNECTIVITY,36095,38751
CHECK_CONNECTIVITY,83191,31480
CHECK_CONNECTIVITY,41898,38575
REMOVE_LINK,48932,30628
REMOVE_LINK,76980,63410
CHECK_CONNECTIVITY,44800,78750
ADD_LINK,7179,19718
REMOVE_LINK,89211,19505
ADD_LINK,86842,26112
ADD_LINK,81603,23028
CHECK_CONNECTIVITY,79708,62797
ADD_LINK,70717,39279
REMOVE_LINK,57864,3545
ADD_LINK,43041,13135
CHECK_CONNECTIVITY,22681,67307
ADD_LINK,31002,20340
ADD_LINK,51355,74125
ADD_LINK,75996,40358
REMOVE_LINK,78792,21784
CHECK_CONNECTIVITY,19199,22219
REMOVE_LINK,66389,25763
ADD_LINK,32685,23642
REMOVE_LINK,68818,27894
REMOVE_LINK,52660,81767
REMOVE_LINK,24408,40117
ADD_LINK,49887,17359
REMOVE_LINK,82223,70008
ADD_LINK,33287,45975
ADD_LINK,11969,76000
REMOVE_LINK,44094,22415
CHECK_CONNECTIVITY,18548,55859
ADD_LINK,62367,19612
ADD_LINK,70710,69244
ADD_LINK,77896,78824
CHECK_CONNECTIVITY,13791,57603
ADD_LINK,23878,19160
REMOVE_LINK,10127,51569
REMOVE_LINK,11945,28741
CHECK_CONNECTIVITY,20975,84043
ADD_LINK,60834,65813
CHECK_CONNECTIVITY,1022,11720
REMOVE_LINK,38380,27097
ADD_LINK,50227,1670
REMOVE_LINK,17158,12258
ADD_LINK,43181,49051
CHECK_CONNECTIVITY,74536,540
CHECK_CONNECTIVITY,38189,13147
ADD_LINK,8377,86911
REMOVE_LINK,73001,51850
REMOVE_LINK,89159,87201
CHECK_CONNECTIVITY,32653,80956
ADD_LINK,68760,56896
CHECK_CONNECTIVITY,34523,85305
REMOVE_LINK,4442,53825
CHECK_CONNECTIVITY,78528,71902
CHECK_CONNECTIVITY,15228,89536
REMOVE_LINK,80321,44300
ADD_LINK,84417,51985
ADD_LINK,66513,73588
ADD_LINK,69634,20691
REMOVE_LINK,72426,56995
ADD_LINK,69232,84942
REMOVE_LINK,76982,19745
ADD_LINK,11662,82107
CHECK_CONNECTIVITY,25005,68441
CHECK_CONNECTIVITY,18584,50621
REMOVE_LINK,70015,16707
ADD_LINK,49174,52510
CHECK_CONNECTIVITY,22443,31995
REMOVE_LINK,85799,9633
REMOVE_LINK,27788,41850
REMOVE_LINK,14899,58700
REMOVE_LINK,38102,58651
ADD_LINK,85907,5669
ADD_LINK,19806,18517
ADD_LINK,31675,67559
REMOVE_LINK,65921,19911
CHECK_CONNECTIVITY,43172,28389
REMOVE_LINK,17855,57340
ADD_LINK,76962,64816
REMOVE_LINK,5198,58947
REMOVE_LINK,74736,26347
ADD_LINK,74262,51052
REMOVE_LINK,44199,61286
CHECK_CONNECTIVITY,71019,30884
ADD_LINK,52343,3627
ADD_LINK,55838,34950
ADD_LINK,31895,84876
CHECK_CONNECTIVITY,86919,60024
ADD_LINK,66969,26172
ADD_LINK,9531,68875
REMOVE_LINK,55335,82973
REMOVE_LINK,61978,21747
ADD_LINK,51914,89961
CHECK_CONNECTIVITY,39946,39224
CHECK_CONNECTIVITY,26131,10067
ADD_LINK,49671,63457
CHECK_CONNECTIVITY,29787,79846
ADD_LINK,22225,40447
CHECK_CONNECTIVITY,16634,2430
REMOVE_LINK,19620,34643
REMOVE_LINK,31096,62187
CHECK_CONNECTIVITY,86239,85384
ADD_LINK,56523,23565
ADD_LINK,39515,66686
REMOVE_LINK,58640,88385
CHECK_CONNECTIVITY,66928,68853
REMOVE_LINK,50742,29492
ADD_LINK,63053,28735
ADD_LINK,25284,29284
CHECK_CONNECTIVITY,19584,15772
ADD_LINK,61408,10176
REMOVE_LINK,71474,45335
ADD_LINK,51720,61968
REMOVE_LINK,22038,67159
CHECK_CONNECTIVITY,9483,65987
ADD_LINK,39222,50285
REMOVE_LINK,41682,77463
CHECK_CONNECTIVITY,84323,83596
CHECK_CONNECTIVITY,26997,70693
ADD_LINK,21317,80331
ADD_LINK,67917,58131
REMOVE_LINK,39867,51908
ADD_LINK,69765,72954
ADD_LINK,41080,20379
ADD_LINK,355,11595
CHECK_CONNECTIVITY,58457,24186
CHECK_CONNECTIVITY,59078,35243
REMOVE_LINK,57551,23209
ADD_LINK,62996,28021
CHECK_CONNECTIVITY,68502,43274
REMOVE_LINK,74432,49754
REMOVE_LINK,14550,3417
ADD_LINK,71357,49057
CHECK_CONNECTIVITY,62756,27797
CHECK_CONNECTIVITY,6075,84660
ADD_LINK,86825,88808
ADD_LINK,15386,64457
CHECK_CONNECTIVITY,12471,85000
